time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
16.579065,-0.5357,2.9217,0.9902,3.131
16.582618,-0.2678,5.4780,0.2795,5.492
16.590741,-0.0887,7.4835,-0.1979,7.487
16.599380,-0.0565,7.9988,-0.2425,8.003
16.607236,-0.6819,5.7487,0.0598,5.789
16.617279,-1.5855,2.2103,0.7596,2.824
16.626591,-2.0865,-0.5879,1.3031,2.529
16.631171,-2.1084,-1.4015,1.2350,2.817
16.639063,-1.0727,-0.1313,1.0050,1.476
16.649760,0.1115,1.0693,0.9334,1.424
16.655387,0.9597,1.8212,1.0330,2.303
16.663207,0.8871,2.0822,1.5213,2.727
16.673413,0.1375,2.2056,2.1055,3.052
16.684581,-0.6649,2.1035,1.5660,2.705
16.690328,-1.3148,1.7906,0.0412,2.222
16.695273,-1.6490,1.5130,-1.3805,2.629
16.703086,-1.6802,1.0858,-2.5738,3.260
16.711263,-1.7845,0.6106,-3.2550,3.762
16.718879,-2.0462,0.0665,-3.3878,3.958
16.726982,-2.3955,-0.5487,-2.9642,3.850
16.737849,-2.7020,-1.2109,-1.9875,3.566
16.743239,-2.7629,-1.6907,-1.2578,3.475
16.751374,-2.4428,-2.0793,-0.9366,3.342
16.762073,-1.8508,-2.1914,-0.9513,3.022
16.768199,-1.2576,-2.1831,-1.1015,2.750
16.777528,-0.7304,-2.0209,-1.3515,2.539
16.783402,-0.2504,-1.6932,-1.2931,2.145
16.791154,0.0174,-1.1977,-1.0846,1.616
16.800662,0.1884,-0.7404,-1.0176,1.272
16.808059,0.4204,-0.2422,-1.1579,1.255
16.814469,0.8061,0.1510,-1.4146,1.635
16.823760,1.4133,0.4080,-1.6363,2.200
16.832353,2.0516,0.5048,-1.7933,2.771
16.844069,2.2948,0.4867,-1.8744,3.003
16.849657,2.6020,0.4254,-1.8670,3.231
16.855126,2.6002,0.2824,-1.7408,3.142
16.862582,2.2391,0.0530,-1.5154,2.704
16.870719,1.6061,-0.2845,-1.2366,2.047
16.879239,1.0735,-0.5959,-1.0224,1.598
16.886915,0.7282,-0.7924,-0.8914,1.397
16.895049,0.6376,-0.8117,-1.0235,1.454
16.902965,0.5746,-0.6249,-1.3647,1.607
16.911601,0.4601,-0.2679,-1.6704,1.753
16.919641,0.3077,-0.0325,-1.8715,1.897
16.927349,0.0598,0.1267,-1.7986,1.804
16.935390,-0.1185,0.1930,-1.4517,1.469
16.943097,-0.2002,0.3650,-1.0752,1.153
16.950927,-0.2912,0.5924,-0.6022,0.894
16.960672,-0.3926,0.8919,-0.0424,0.975
16.976322,-0.5896,1.1843,0.6134,1.458
16.977093,-0.8808,1.3308,1.2476,2.026
16.983427,-1.3635,1.2714,1.7208,2.537
16.991474,-2.0440,0.9609,1.7668,2.868
17.000632,-2.5123,0.5882,1.2165,2.853
17.008678,-2.8976,0.2994,0.2715,2.926
17.016736,-2.8289,0.1469,-0.6374,2.904
17.025470,-2.1853,-0.0227,-1.1576,2.473
17.033919,-1.4671,-0.1783,-1.1710,1.886
17.042526,-0.7230,-0.3390,-0.7946,1.127
17.047213,-0.3142,-0.3993,-0.4055,0.650
17.062777,-0.0306,-0.4095,0.0287,0.412
17.064210,0.1124,-0.3647,0.2080,0.435
17.071777,0.1210,-0.2768,0.1862,0.355
17.079859,0.2291,-0.2415,0.0028,0.333
17.087473,0.3471,-0.2133,-0.2667,0.487
17.095464,0.4984,-0.1562,-0.5542,0.762
17.103647,0.7614,-0.1231,-0.8074,1.117
17.111923,1.0381,-0.1401,-0.9485,1.413
17.119828,1.2485,-0.2194,-0.9446,1.581
17.127761,1.3307,-0.2939,-0.7864,1.573
17.135250,1.3291,-0.2775,-0.5848,1.478
17.143071,1.2663,-0.1845,-0.4159,1.346
17.152187,1.0726,-0.0746,-0.3732,1.138
17.162331,0.7636,0.0425,-0.3713,0.850
17.181301,0.4458,0.0928,-0.4150,0.616
17.182308,0.2726,0.0069,-0.4152,0.497
17.187134,0.2278,-0.0572,-0.4461,0.504
17.191551,0.2737,-0.1379,-0.3480,0.464
17.200340,0.2712,-0.2016,-0.2396,0.414
17.207400,0.2268,-0.1887,-0.0766,0.305
17.216618,0.2208,-0.1183,0.1180,0.277
17.225614,0.1119,0.0192,0.2221,0.249
17.233654,0.0629,0.2094,0.3086,0.378
17.242345,-0.0280,0.3807,0.4027,0.555
17.250394,-0.0845,0.4658,0.5192,0.703
17.258733,-0.0881,0.4889,0.7285,0.882
17.263125,-0.0367,0.4282,0.9368,1.031
17.271451,0.1418,0.2765,1.0491,1.094
17.279788,0.3902,0.1127,0.8942,0.982
17.295560,0.6288,0.0265,0.4966,0.802
17.296781,0.7541,0.0526,0.1098,0.764
17.302991,0.8935,0.0908,-0.2027,0.921
17.310887,0.9494,0.0661,-0.2218,0.977
17.319654,0.9811,0.0051,-0.0051,0.981
17.327357,0.9998,-0.0512,0.2412,1.030
17.335508,0.9938,-0.0188,0.3826,1.065
17.343378,0.9872,-0.0126,0.3911,1.062
17.351211,0.9636,0.0466,0.2673,1.001
17.359298,0.9232,0.1157,0.0855,0.934
17.369671,0.8321,0.1707,-0.1099,0.856
17.387404,0.9315,0.1564,-0.2778,0.985
17.388646,1.0861,0.0706,-0.2849,1.125
17.393009,1.2634,-0.0439,-0.1638,1.275
17.401174,1.2393,-0.1033,0.0516,1.245
17.408195,1.1077,-0.1027,0.3613,1.170
17.417622,0.9425,-0.0446,0.6511,1.146
17.425591,0.8764,0.0210,0.9105,1.264
17.432945,0.8829,0.1298,1.2008,1.496
17.441695,0.8545,0.2196,1.4408,1.689
17.449235,0.7443,0.3047,1.5688,1.763
17.457959,0.6674,0.4258,1.5356,1.728
17.466628,0.5941,0.4676,1.3070,1.510
17.472497,0.6034,0.4468,0.9582,1.217
17.480198,0.6526,0.3798,0.6048,0.967
17.496025,0.6948,0.3267,0.4183,0.874
17.496690,0.7388,0.2465,0.3678,0.861
17.503654,0.7472,0.2474,0.4264,0.895
17.511485,0.7178,0.3463,0.4837,0.932
17.519873,0.5892,0.4979,0.5395,0.941
17.527099,0.3931,0.6760,0.5696,0.967
17.535447,0.2728,0.7945,0.5777,1.020
17.543822,0.2420,0.9181,0.4028,1.031
17.551742,0.1345,1.2478,0.0555,1.256
17.560160,-0.0692,1.7166,-0.4301,1.771
17.569591,-0.3587,2.3267,-0.8384,2.499
17.585179,-0.6500,3.0229,-1.0396,3.262
17.585952,-0.7993,3.5399,-0.9936,3.763
17.590965,-0.9340,3.8202,-0.7456,4.003
17.599243,-0.9883,3.7920,-0.5103,3.952
17.607082,-0.9394,3.3885,-0.2117,3.523
17.616553,-0.6337,2.6047,-0.0529,2.681
17.624587,-0.3529,1.7616,-0.0830,1.799
17.633323,-0.1883,1.1922,-0.1361,1.215
17.641505,-0.0275,0.9259,-0.2283,0.954
17.649690,0.0493,0.7862,-0.3118,0.847
17.654804,0.0077,0.5155,-0.2873,0.590
17.663678,-0.0489,-0.0626,-0.1424,0.163
17.672010,0.0872,-0.5040,-0.0847,0.518
17.686394,0.4246,-0.9146,-0.1162,1.015
17.687658,0.6249,-1.2068,-0.2981,1.391
17.696701,0.3862,-1.1541,-0.3292,1.261
17.702371,-0.1219,-0.8368,-0.2548,0.883
17.710454,-0.8630,-0.3344,-0.0280,0.926
17.719205,-1.6957,0.2931,0.3007,1.747
17.726521,-2.2056,0.9794,0.4998,2.465
17.734558,-2.4102,1.5119,0.3779,2.870
17.742731,-2.3290,1.6925,-0.0596,2.880
17.750541,-2.1498,1.5441,-0.5002,2.694
17.758717,-1.7704,0.9496,-0.9678,2.230
17.766638,-1.3474,0.1795,-1.3500,1.916
17.778001,-0.8094,-0.5480,-1.7278,1.985
17.782795,-0.2560,-1.0255,-2.0335,2.292
17.790705,0.2690,-1.2329,-2.3408,2.659
17.798825,0.7293,-1.1877,-2.4924,2.856
17.806594,1.1219,-0.9905,-2.4203,2.846
17.815656,1.2669,-0.6868,-2.2395,2.663
17.823937,1.1833,-0.4547,-1.8666,2.256
17.832473,0.8348,-0.3197,-1.4316,1.688
17.839661,0.4914,-0.3972,-1.1504,1.313
17.848843,0.2540,-0.5818,-1.1604,1.323
17.855225,0.0296,-0.8902,-1.2678,1.549
17.862822,-0.1038,-1.1726,-1.2766,1.736
17.870921,-0.1800,-1.3442,-1.2228,1.826
17.882898,-0.1340,-1.3437,-1.1141,1.751
17.887054,-0.0399,-1.2562,-0.9627,1.583
17.895088,0.0395,-1.0986,-0.6963,1.301
17.903148,0.1536,-0.9737,-0.4713,1.093
17.911122,0.2086,-0.8098,-0.1745,0.854
17.919458,0.1578,-0.6438,0.1393,0.677
17.927706,-0.0772,-0.4251,0.4168,0.600
17.935938,-0.3438,-0.1977,0.4690,0.614
17.942802,-0.7339,0.0420,0.3671,0.822
17.951158,-1.1032,0.2247,0.1802,1.140
17.959116,-1.5541,0.3231,-0.0714,1.589
17.968902,-1.9014,0.4242,-0.3569,1.981
17.982794,-2.0967,0.4287,-0.6509,2.237
17.983375,-2.2126,0.2839,-0.8223,2.377
17.991061,-2.3661,0.1003,-1.0519,2.591
17.999709,-2.4309,0.0014,-1.1570,2.692
18.007570,-2.3936,-0.0224,-1.1375,2.650
18.016018,-2.2177,0.0482,-0.9418,2.410
18.024753,-2.0364,0.0484,-0.4894,2.095
18.033921,-1.9909,0.1204,0.2351,2.008
18.042174,-2.1019,0.2497,1.1730,2.420
18.050051,-2.2282,0.3382,1.9954,3.010
18.058359,-2.5552,0.5499,2.7527,3.796
18.063340,-2.8248,0.8189,2.9535,4.168
18.076667,-3.1282,0.8620,2.6475,4.188
18.082934,-3.2676,0.7494,2.1189,3.966
18.087692,-3.0852,0.4778,1.6221,3.518
18.095651,-2.4489,0.1670,1.2660,2.762
18.104180,-1.6587,-0.0288,0.9925,1.933
18.111409,-1.0302,-0.1959,0.7479,1.288
18.120013,-0.6776,-0.2173,0.5400,0.893
18.127336,-0.5087,-0.0923,0.4582,0.691
18.135897,-0.4551,0.1190,0.7980,0.926
18.143488,-0.2247,0.2514,0.9085,0.969
18.151213,-0.0167,0.2455,0.7289,0.769
18.159285,0.1626,0.0812,0.4456,0.481
18.168820,0.2345,-0.1034,0.2194,0.337
18.193022,0.3994,-0.3443,-0.1172,0.540
18.194100,0.5969,-0.5893,-0.4100,0.934
18.194642,0.7584,-0.7204,-0.4935,1.157
18.199632,0.7751,-0.8428,-0.5735,1.281
18.207192,0.7381,-1.0234,-0.6937,1.440
18.216846,0.7062,-1.1328,-0.7752,1.544
18.224753,0.6776,-1.1603,-0.9182,1.627
18.233072,0.7426,-0.9263,-0.9505,1.521
18.241193,0.8747,-0.7242,-0.7544,1.363
18.249707,0.9693,-0.5078,-0.5877,1.242
18.257549,1.1199,-0.1842,-0.2819,1.169
18.266004,1.4579,0.2437,0.3311,1.515
18.271812,1.7921,0.7028,0.8533,2.106
18.279258,2.1389,1.0271,1.0728,2.604
18.304279,2.4313,1.0281,0.8324,2.768
18.305302,2.5137,0.6542,0.2376,2.608
18.305937,2.3631,0.1796,-0.4283,2.408
18.310584,2.0088,-0.5692,-1.4329,2.532
18.318723,1.6319,-1.2013,-2.3988,3.140
18.327262,1.2273,-1.6214,-2.9338,3.570
18.334542,0.9390,-1.4771,-2.4827,3.038
18.342415,1.1016,-0.9083,-0.9774,1.730
18.350831,0.6264,-0.4679,0.2774,0.830
18.358880,-0.9515,-0.3655,1.2298,1.597
18.367250,-2.2256,-0.6298,1.7604,2.907
18.381766,-2.8354,-1.1047,2.1248,3.711
18.387522,-2.8891,-1.5789,2.2284,3.976
18.392973,-2.5404,-1.8036,2.1689,3.796
18.399376,-2.1600,-1.6836,1.9723,3.375
18.407019,-1.8656,-1.3346,1.7382,2.878
18.415354,-1.8675,-0.8144,1.5703,2.572
18.423513,-2.0941,-0.3283,1.4998,2.597
18.432981,-2.1998,-0.3309,1.4180,2.638
18.441113,-2.2166,-0.5773,1.4334,2.702
18.448771,-2.0034,-1.1819,1.5790,2.811
18.457563,-1.7605,-1.5662,1.7706,2.947
18.465098,-1.4747,-1.8411,1.7951,2.964
18.477114,-1.1819,-1.8688,1.6480,2.758
18.479764,-0.9124,-1.7402,1.3212,2.368
18.492759,-0.5856,-1.4316,1.0834,1.888
18.497743,-0.0683,-1.3683,0.6642,1.523
18.502892,0.4835,-1.5981,0.4175,1.721
18.511478,0.8728,-1.8520,0.3461,2.076
18.519027,1.2212,-2.1761,0.3214,2.516
18.527192,1.4017,-2.2499,0.4704,2.692
18.535494,1.4057,-2.0470,0.6422,2.565
18.543236,1.3892,-1.7333,0.7486,2.344
18.551152,1.2918,-1.5090,0.4583,2.039
18.559286,1.3716,-1.4455,-0.1195,1.996
18.570210,1.5850,-1.5560,-0.7639,2.349
18.575821,1.9683,-1.8237,-1.2661,2.967
18.586731,1.9278,-1.7940,-1.2088,2.898
18.592204,1.7936,-1.7336,-0.7934,2.618
18.598971,1.3578,-1.5910,-0.2971,2.113
18.607190,0.4576,-1.3732,0.2321,1.466
18.618293,-0.1261,-1.3722,0.5473,1.483
18.623325,-0.3491,-1.3724,0.8475,1.650
18.633147,-0.4541,-1.2653,1.2125,1.810
18.641783,-0.4901,-1.1330,1.3250,1.811
18.652984,-0.4643,-0.9558,1.3562,1.723
18.656344,-0.2380,-0.8048,1.4100,1.641
18.662610,0.2496,-0.6123,1.3257,1.481
18.670729,0.8640,-0.6776,0.9575,1.457
18.678784,1.3698,-0.9678,0.4626,1.740
18.692012,1.5201,-1.1437,-0.0153,1.902
18.697870,1.2452,-1.0402,-0.4306,1.679
18.702971,0.6186,-0.7830,-0.6117,1.170
18.711024,-0.3005,-0.5792,-0.1956,0.681
18.718919,-1.4970,-0.0968,1.1289,1.877
18.727111,-2.6141,0.2111,2.5629,3.667
18.735662,-3.2896,0.1828,2.9241,4.405
18.743513,-3.7077,0.4456,2.6605,4.585
18.750974,-4.2457,1.1868,2.2108,4.932
18.759004,-4.3811,3.0884,2.5828,5.950
18.768244,-4.4705,5.6696,3.5474,8.044
18.784052,-4.7038,8.7370,4.2922,10.811
18.784904,-5.0947,12.4468,5.0752,14.375
18.790798,-4.8272,14.6016,5.3131,16.271
18.798713,-3.2324,13.0847,3.4747,13.919
18.806599,-0.0134,8.6308,-0.4949,8.645
18.815559,2.7511,2.0564,-3.8029,5.124
18.823554,4.4030,-2.5519,-5.8749,7.773
18.832186,5.8393,-5.7876,-6.6484,10.573
18.838854,6.6892,-7.3936,-5.1978,11.244
18.849232,5.7662,-6.9111,-2.6046,9.370
18.856357,3.6801,-4.9338,-0.9194,6.223
18.864403,1.4180,-1.8734,0.2038,2.358
18.870649,-0.5355,1.6389,0.8987,1.944
18.879064,-1.9961,4.9434,0.7331,5.381
18.887659,-2.6875,6.6362,-0.3924,7.170
18.897088,-1.8732,5.9142,-2.0919,6.547
18.903334,-0.6359,4.0743,-3.0993,5.158
18.911470,0.7391,1.5957,-3.1133,3.576
18.919114,1.6159,-0.3221,-2.1241,2.688
18.927011,1.9443,-1.5407,-0.9312,2.650
18.935495,1.2749,-1.9860,0.0126,2.360
18.942906,0.1961,-2.0090,0.4718,2.073
18.950838,-0.6695,-1.9282,0.4467,2.089
18.958890,-1.3923,-1.6596,0.1285,2.170
18.967283,-1.8748,-1.2152,-0.3394,2.260
18.976685,-2.0048,-0.7281,-0.8673,2.302
18.994916,-1.6544,-0.4132,-1.3320,2.164
18.995706,-0.8544,-0.3010,-1.6696,1.900
19.000042,-0.0841,-0.3166,-1.9840,2.011
19.006763,0.6637,-0.3453,-2.0397,2.173
19.015418,1.2406,-0.2866,-2.1253,2.477
19.023992,1.8115,-0.2029,-2.1986,2.856
19.032642,2.1902,0.0180,-2.0660,3.011
19.041304,2.5099,0.4530,-1.8497,3.151
19.049354,2.7944,0.9918,-1.5089,3.327
19.061455,2.8179,1.4265,-1.0621,3.332
19.069464,2.5899,1.6897,-0.3208,3.109
19.075819,2.0111,1.5416,0.5114,2.585
19.086837,1.1085,1.0753,0.8552,1.765
19.087665,0.3127,0.6018,0.6685,0.952
19.094994,-0.1635,0.1975,0.1373,0.291
19.103878,-0.4023,-0.0728,-0.2635,0.486
19.111647,-0.6170,-0.3407,-0.5672,0.905
19.119884,-0.9027,-0.4340,-0.6806,1.211
19.127336,-1.1218,-0.4602,-0.7113,1.406
19.136029,-1.2888,-0.4096,-0.6742,1.511
19.143507,-1.3225,-0.3923,-0.5136,1.472
19.151765,-1.2270,-0.3601,-0.3785,1.334
19.159241,-0.9288,-0.3563,-0.1567,1.007
19.167298,-0.7236,-0.2995,-0.0770,0.787
19.177505,-0.5503,-0.3769,-0.0735,0.671
19.196471,-0.3868,-0.3919,-0.1269,0.565
19.196934,-0.2395,-0.3783,-0.2798,0.528
19.201462,-0.0256,-0.2617,-0.4588,0.529
19.206549,0.1922,-0.0997,-0.6035,0.641
19.214798,0.4857,-0.0236,-0.6742,0.831
19.224117,0.6185,0.0433,-0.7153,0.947
19.231932,0.7088,-0.0381,-0.6572,0.967
19.239419,0.7138,-0.1071,-0.4664,0.859
19.247317,0.6997,-0.2092,-0.1360,0.743
19.255065,0.7144,-0.3467,0.1021,0.801
19.265371,0.7528,-0.4408,0.3030,0.924
19.274138,0.6999,-0.5480,0.4383,0.991
19.285313,0.6267,-0.6118,0.3841,0.956
19.291662,0.6716,-0.5963,0.1818,0.916
19.301558,0.7990,-0.6237,0.0767,1.016
19.307005,0.6879,-0.7251,-0.1261,1.007
19.311438,0.4818,-0.7026,-0.2151,0.879
19.319317,0.1776,-0.8453,-0.1616,0.879
19.326749,0.1757,-0.8035,-0.0404,0.823
19.334964,0.1621,-0.7017,0.0946,0.726
19.342951,0.2868,-0.4608,0.1529,0.564
19.351546,0.3124,-0.5598,0.2129,0.676
19.358828,0.0799,-0.7789,0.3097,0.842
19.367125,-0.1639,-1.0053,0.5172,1.142
19.375452,-0.3090,-1.2580,0.5540,1.409
19.393741,-0.2391,-1.4265,0.4127,1.504
19.394392,-0.0845,-1.4989,0.2146,1.517
19.398727,0.2294,-1.5325,-0.0930,1.552
19.406669,0.3971,-1.5371,-0.4441,1.649
19.415086,0.5224,-1.5318,-0.7022,1.764
19.423086,0.4227,-1.3058,-0.7707,1.574
19.431710,0.3630,-0.8974,-0.8009,1.256
19.441057,0.3182,-0.5052,-0.7710,0.975
19.449916,0.1454,-0.3015,-0.5936,0.681
19.457580,0.0446,-0.2431,-0.2081,0.323
19.465972,0.1063,-0.1621,0.2494,0.316
19.474097,0.2389,-0.0129,0.5653,0.614
19.485592,0.3582,0.0949,0.8498,0.927
19.488581,0.4091,0.2232,1.1883,1.276
19.501269,0.3188,0.3361,1.2997,1.380
19.506414,0.2329,0.4518,1.0453,1.162
19.511194,0.2580,0.6366,0.4005,0.795
19.519329,0.4971,0.7632,-0.3649,0.981
19.527120,0.9445,0.7402,-0.8119,1.449
19.535526,1.4487,0.6493,-0.6654,1.721
19.543699,1.7510,0.5690,-0.0418,1.842
19.551142,1.9509,0.4929,0.5684,2.091
19.559035,2.0071,0.4782,0.6604,2.166
19.567118,1.9507,0.4328,0.1183,2.002
19.577450,1.9357,0.5247,-0.7906,2.156
19.583988,2.0751,0.9310,-1.4952,2.722
19.594559,2.1530,1.5266,-1.8335,3.214
19.599429,2.2441,2.1439,-1.7735,3.575
19.606878,2.2397,2.5600,-1.4226,3.687
19.614832,2.1522,3.0432,-1.0251,3.866
19.622657,2.1289,3.5958,-0.8272,4.260
19.631183,2.1689,4.1605,-0.7556,4.752
19.639857,2.1420,4.4786,-0.6465,5.006
19.647843,1.7803,4.0902,-0.3654,4.476
19.656990,1.5091,3.2228,-0.0588,3.559
19.665761,1.2973,2.1637,0.6003,2.593
19.674417,1.0808,1.1305,1.1474,1.940
19.685415,0.7029,0.3318,0.8400,1.144
19.705209,0.1189,0.0415,-0.0268,0.129
19.705885,-0.6378,-0.0422,-0.6299,0.897
19.706228,-1.1767,-0.2621,-0.4793,1.297
19.711343,-1.5247,-0.4807,0.3411,1.635
19.720018,-1.6127,-0.6450,1.1157,2.064
19.727350,-1.4638,-0.6381,1.5341,2.214
19.735167,-1.3783,-0.1702,1.6166,2.131
19.743174,-1.3391,0.5521,1.4091,2.021
19.751110,-1.3544,1.1593,0.9641,2.027
19.759673,-1.5707,1.6070,0.3431,2.273
19.767457,-1.8113,2.1391,-0.4785,2.844
19.775636,-1.9359,2.6047,-1.1950,3.458
19.790859,-1.8894,2.9838,-1.7962,3.962
19.791569,-1.6028,3.1805,-2.0418,4.105
19.799166,-1.6234,3.2513,-1.8247,4.066
19.807608,-1.9809,3.1953,-1.7486,4.146
19.815531,-1.5515,3.2113,-1.5378,3.884
19.822993,-0.8377,3.0384,-1.2093,3.376
19.831197,-0.2219,2.4087,-0.7991,2.547
19.846817,-0.0807,1.4845,-0.5242,1.576
19.847768,-0.0363,0.5464,-0.4141,0.687
19.854571,-0.1478,-0.3283,-0.2420,0.434
19.863507,-0.5008,-1.0846,-0.2119,1.213
19.873577,-0.8826,-1.6144,-0.0152,1.840
19.895010,-1.2107,-1.9700,0.0670,2.313
19.896392,-1.5186,-2.0415,0.1390,2.548
19.896744,-1.8262,-2.1030,-0.1000,2.787
19.910066,-2.0029,-2.1037,-0.5565,2.958
19.910569,-2.2404,-1.9935,-1.0747,3.186
19.919007,-2.2851,-1.9097,-1.7115,3.435
19.926767,-2.0651,-1.6436,-2.3601,3.541
19.935146,-1.6722,-1.3089,-2.8351,3.542
19.942960,-1.0992,-1.0785,-3.0403,3.408
19.951312,-0.3917,-0.9510,-3.0161,3.187
19.959626,0.2450,-0.9585,-2.8108,2.980
19.967381,0.8713,-0.9987,-2.4561,2.791
19.976115,1.2804,-1.1975,-2.0012,2.661
19.989265,1.3365,-1.4702,-1.5985,2.550
19.994369,0.8358,-1.6967,-1.4412,2.378
19.998962,-0.0007,-1.9223,-1.3591,2.354
20.006987,-0.6325,-2.1210,-1.2851,2.559
20.014992,-1.3491,-2.2082,-1.1146,2.818
20.023090,-1.9606,-2.2123,-0.9302,3.099
20.030771,-2.3420,-2.1069,-0.6219,3.211
20.038992,-2.4394,-1.8738,-0.3127,3.092
20.047113,-2.2412,-1.5561,0.0449,2.729
20.056953,-1.9031,-1.1700,0.4020,2.270
20.064930,-1.4028,-0.6173,0.8656,1.760
20.073223,-0.8855,-0.0563,1.0053,1.341
20.081883,-0.3856,0.4923,0.8024,1.017
20.093956,-0.0704,0.8592,0.4880,0.991
20.109807,-0.0794,0.9876,0.1923,1.009
20.110580,-0.0902,0.9839,0.2320,1.015
20.115071,0.0175,0.7810,0.4287,0.891
20.118805,0.3070,0.5412,0.6751,0.918
20.126836,0.6338,0.2631,0.7064,0.985
20.135123,0.8222,-0.0298,0.4449,0.935
20.142863,0.8445,-0.2252,-0.0764,0.877
20.150894,0.7977,-0.0489,-0.9331,1.229
20.158464,0.1829,0.3048,-1.5812,1.621
20.166654,-0.5934,0.6872,-1.8259,2.039
20.174885,-1.2782,0.8804,-1.7113,2.310
20.191810,-1.9680,0.9308,-1.6745,2.747
20.192698,-2.5641,0.8940,-1.8102,3.264
20.199845,-2.9363,0.7576,-1.7013,3.477
20.206978,-3.1193,0.5539,-1.2516,3.406
20.215186,-3.2078,0.2171,-0.1592,3.219
20.223342,-3.2047,-0.4018,1.3973,3.519
20.231836,-3.0359,-1.3251,3.1952,4.602
20.239295,-2.9353,-2.3007,4.3098,5.699
20.248077,-2.9542,-2.9528,4.2684,5.972
20.256668,-2.9603,-3.3278,3.2804,5.532
20.264824,-2.5242,-3.3577,0.9957,4.317
20.273205,-2.0684,-2.7517,-1.0288,3.593
20.281523,-1.8622,-2.0185,-2.1843,3.509
20.291319,-1.6477,-1.2945,-3.0503,3.701
20.296250,-1.2260,-0.6433,-3.4195,3.689
20.307789,-0.5826,0.4547,-3.3027,3.384
20.313372,0.2075,1.8218,-3.2485,3.730
20.318909,1.1654,3.8414,-3.3822,5.249
20.326730,1.7061,6.4636,-3.2226,7.421
20.334978,1.9802,9.5033,-2.6375,10.059
20.342840,2.4411,12.0091,-2.0317,12.422
20.351412,3.0058,13.3279,-1.7449,13.774
20.359078,2.4619,11.7545,-2.1626,12.203
20.367055,1.9077,7.3207,-2.0046,7.826
20.376791,1.8973,2.7947,-0.9426,3.507
20.383799,1.0699,-0.6074,0.8647,1.504
20.394372,0.2676,-2.8860,1.9932,3.518
20.399396,-0.2602,-4.2681,1.7511,4.621
20.406869,-0.4170,-5.0661,0.4984,5.108
20.415015,-0.6035,-5.2012,-1.6782,5.498
20.423071,-0.5556,-4.3462,-3.1030,5.369
20.432535,-0.5267,-3.1313,-3.8943,5.025
20.441243,-0.8355,-1.9330,-3.8096,4.353
20.446734,-1.4058,-0.9667,-3.2430,3.664
20.456657,-1.7929,-0.3830,-2.7255,3.285
20.464587,-2.1645,-0.0477,-2.4377,3.260
20.472772,-2.4905,0.2094,-2.2278,3.348
20.481288,-2.6976,0.2803,-2.0366,3.392
20.493017,-2.7267,0.1822,-1.7151,3.226
20.512534,-2.3784,-0.0278,-1.3159,2.718
20.513544,-2.0374,-0.3711,-0.9161,2.264
20.514079,-1.9409,-0.7072,-0.9541,2.275
20.519128,-1.4924,-1.0625,-1.4470,2.334
20.526797,-0.7506,-1.1139,-1.9617,2.377
20.535221,-0.2350,-0.8970,-2.1958,2.384
20.543162,0.0176,-0.6129,-2.0565,2.146
20.551112,0.0958,-0.3356,-1.5033,1.543
20.559180,0.2108,-0.1656,-0.8712,0.912
20.567050,0.4272,-0.0310,-0.2484,0.495
20.576714,0.9125,0.0874,0.2522,0.951
20.584142,1.2996,0.3044,0.1664,1.345
20.607426,1.6518,0.7014,-0.4363,1.847
20.608341,1.8996,1.0440,-1.3427,2.550
20.609085,2.1107,1.1549,-2.0627,3.169
20.615458,2.1404,1.0150,-2.5812,3.503
20.622986,2.0033,0.6579,-2.7144,3.437
20.631163,1.7267,0.1792,-2.3731,2.940
20.639032,1.1214,-0.1843,-1.9390,2.248
20.647484,0.6306,-0.4734,-1.5464,1.736
20.655470,0.2976,-0.7099,-1.2777,1.492
20.664194,0.0780,-0.8556,-1.1260,1.416
20.673051,0.0432,-0.9438,-0.9695,1.354
20.681576,0.0872,-1.0321,-0.9350,1.395
20.692759,0.2070,-1.0056,-0.9102,1.372
20.711385,0.3056,-0.8379,-0.8319,1.220
20.712279,0.4026,-0.3734,-0.6704,0.867
20.712703,0.4702,0.0934,-0.3312,0.583
20.719737,0.3643,0.7206,0.3240,0.870
20.727844,0.2140,1.1993,0.9189,1.526
20.735391,0.2064,1.2281,0.8903,1.531
20.742985,0.3140,0.9458,0.2906,1.038
20.751126,0.4365,0.5728,-0.3174,0.787
20.759255,0.6005,0.2597,-0.6511,0.923
20.767280,0.8878,-0.0151,-0.7617,1.170
20.775419,1.1626,-0.2326,-0.6350,1.345
20.784502,1.3764,-0.3473,-0.4799,1.498
20.804282,1.4277,-0.4406,-0.4279,1.554
20.805122,1.3297,-0.5101,-0.4119,1.483
20.809231,1.2459,-0.5581,-0.4812,1.447
20.814787,1.0987,-0.5368,-0.6202,1.371
20.823365,1.0531,-0.5180,-0.7583,1.397
20.831618,0.7575,-0.5112,-0.7183,1.162
20.839041,0.2102,-0.4255,-0.5936,0.760
20.847021,-0.2405,-0.2871,-0.6173,0.722
20.856164,-0.4167,-0.2084,-0.6840,0.828
20.862821,-0.5314,-0.1006,-0.7853,0.954
20.871559,-0.4947,0.0218,-0.8887,1.017
20.880392,-0.3301,0.2018,-0.9754,1.049
20.890337,-0.0895,0.5230,-0.9659,1.102
20.895797,0.0462,0.9542,-0.8409,1.273
20.907755,-0.0726,1.3421,-0.6217,1.481
20.913265,-0.1716,1.5287,-0.3494,1.577
20.919437,-0.3091,1.5309,-0.0494,1.563
